ID;DATE;FISCAL YEAR;MONTH;MONTH DESC;MONTHDAY;WEEKDAY;WEEKDAY DESC;DAY DESC;CWEEK;QUARTER;YEAR-QUARTER;HALFYEAR;YEAR-HALFYEAR
256;2015-09-14;2015;9;September;14;1;Working Day;Monday;37;Q3;2015-Q3;H2;2015-H2
257;2015-09-15;2015;9;September;15;2;Working Day;Tuesday;37;Q3;2015-Q3;H2;2015-H2
258;2015-09-16;2015;9;September;16;3;Working Day;Wednesday;37;Q3;2015-Q3;H2;2015-H2
259;2015-09-17;2015;9;September;17;4;Working Day;Thursday;37;Q3;2015-Q3;H2;2015-H2
260;2015-09-18;2015;9;September;18;5;Working Day;Friday;37;Q3;2015-Q3;H2;2015-H2
261;2015-09-19;2015;9;September;19;6;Weekend;Saturday;37;Q3;2015-Q3;H2;2015-H2
262;2015-09-20;2015;9;September;20;7;Weekend;Sunday;37;Q3;2015-Q3;H2;2015-H2
263;2015-09-21;2015;9;September;21;1;Working Day;Monday;38;Q3;2015-Q3;H2;2015-H2
264;2015-09-22;2015;9;September;22;2;Working Day;Tuesday;38;Q3;2015-Q3;H2;2015-H2
265;2015-09-23;2015;9;September;23;3;Working Day;Wednesday;38;Q3;2015-Q3;H2;2015-H2
266;2015-09-24;2015;9;September;24;4;Working Day;Thursday;38;Q3;2015-Q3;H2;2015-H2
267;2015-09-25;2015;9;September;25;5;Working Day;Friday;38;Q3;2015-Q3;H2;2015-H2
268;2015-09-26;2015;9;September;26;6;Weekend;Saturday;38;Q3;2015-Q3;H2;2015-H2
269;2015-09-27;2015;9;September;27;7;Weekend;Sunday;38;Q3;2015-Q3;H2;2015-H2
270;2015-09-28;2015;9;September;28;1;Working Day;Monday;39;Q3;2015-Q3;H2;2015-H2
271;2015-09-29;2015;9;September;29;2;Working Day;Tuesday;39;Q3;2015-Q3;H2;2015-H2
272;2015-09-30;2015;9;September;30;3;Working Day;Wednesday;39;Q3;2015-Q3;H2;2015-H2
273;2015-10-01;2015;10;October;1;4;Working Day;Thursday;39;Q4;2015-Q4;H2;2015-H2
274;2015-10-02;2015;10;October;2;5;Working Day;Friday;39;Q4;2015-Q4;H2;2015-H2
275;2015-10-03;2015;10;October;3;6;Weekend;Saturday;39;Q4;2015-Q4;H2;2015-H2
276;2015-10-04;2015;10;October;4;7;Weekend;Sunday;39;Q4;2015-Q4;H2;2015-H2
277;2015-10-05;2015;10;October;5;1;Working Day;Monday;40;Q4;2015-Q4;H2;2015-H2
278;2015-10-06;2015;10;October;6;2;Working Day;Tuesday;40;Q4;2015-Q4;H2;2015-H2
279;2015-10-07;2015;10;October;7;3;Working Day;Wednesday;40;Q4;2015-Q4;H2;2015-H2
280;2015-10-08;2015;10;October;8;4;Working Day;Thursday;40;Q4;2015-Q4;H2;2015-H2
281;2015-10-09;2015;10;October;9;5;Working Day;Friday;40;Q4;2015-Q4;H2;2015-H2
282;2015-10-10;2015;10;October;10;6;Weekend;Saturday;40;Q4;2015-Q4;H2;2015-H2
283;2015-10-11;2015;10;October;11;7;Weekend;Sunday;40;Q4;2015-Q4;H2;2015-H2
284;2015-10-12;2015;10;October;12;1;Working Day;Monday;41;Q4;2015-Q4;H2;2015-H2
285;2015-10-13;2015;10;October;13;2;Working Day;Tuesday;41;Q4;2015-Q4;H2;2015-H2
286;2015-10-14;2015;10;October;14;3;Working Day;Wednesday;41;Q4;2015-Q4;H2;2015-H2
287;2015-10-15;2015;10;October;15;4;Working Day;Thursday;41;Q4;2015-Q4;H2;2015-H2
288;2015-10-16;2015;10;October;16;5;Working Day;Friday;41;Q4;2015-Q4;H2;2015-H2
289;2015-10-17;2015;10;October;17;6;Weekend;Saturday;41;Q4;2015-Q4;H2;2015-H2
290;2015-10-18;2015;10;October;18;7;Weekend;Sunday;41;Q4;2015-Q4;H2;2015-H2
291;2015-10-19;2015;10;October;19;1;Working Day;Monday;42;Q4;2015-Q4;H2;2015-H2
292;2015-10-20;2015;10;October;20;2;Working Day;Tuesday;42;Q4;2015-Q4;H2;2015-H2
293;2015-10-21;2015;10;October;21;3;Working Day;Wednesday;42;Q4;2015-Q4;H2;2015-H2
294;2015-10-22;2015;10;October;22;4;Working Day;Thursday;42;Q4;2015-Q4;H2;2015-H2
295;2015-10-23;2015;10;October;23;5;Working Day;Friday;42;Q4;2015-Q4;H2;2015-H2
296;2015-10-24;2015;10;October;24;6;Weekend;Saturday;42;Q4;2015-Q4;H2;2015-H2
297;2015-10-25;2015;10;October;25;7;Weekend;Sunday;42;Q4;2015-Q4;H2;2015-H2
298;2015-10-26;2015;10;October;26;1;Working Day;Monday;43;Q4;2015-Q4;H2;2015-H2
299;2015-10-27;2015;10;October;27;2;Working Day;Tuesday;43;Q4;2015-Q4;H2;2015-H2
300;2015-10-28;2015;10;October;28;3;Working Day;Wednesday;43;Q4;2015-Q4;H2;2015-H2
301;2015-10-29;2015;10;October;29;4;Working Day;Thursday;43;Q4;2015-Q4;H2;2015-H2
302;2015-10-30;2015;10;October;30;5;Working Day;Friday;43;Q4;2015-Q4;H2;2015-H2
303;2015-10-31;2015;10;October;31;6;Weekend;Saturday;43;Q4;2015-Q4;H2;2015-H2
304;2015-11-01;2015;11;November;1;7;Weekend;Sunday;43;Q4;2015-Q4;H2;2015-H2
305;2015-11-02;2015;11;November;2;1;Working Day;Monday;44;Q4;2015-Q4;H2;2015-H2
306;2015-11-03;2015;11;November;3;2;Working Day;Tuesday;44;Q4;2015-Q4;H2;2015-H2
307;2015-11-04;2015;11;November;4;3;Working Day;Wednesday;44;Q4;2015-Q4;H2;2015-H2
308;2015-11-05;2015;11;November;5;4;Working Day;Thursday;44;Q4;2015-Q4;H2;2015-H2
309;2015-11-06;2015;11;November;6;5;Working Day;Friday;44;Q4;2015-Q4;H2;2015-H2
310;2015-11-07;2015;11;November;7;6;Weekend;Saturday;44;Q4;2015-Q4;H2;2015-H2
311;2015-11-08;2015;11;November;8;7;Weekend;Sunday;44;Q4;2015-Q4;H2;2015-H2
312;2015-11-09;2015;11;November;9;1;Working Day;Monday;45;Q4;2015-Q4;H2;2015-H2
313;2015-11-10;2015;11;November;10;2;Working Day;Tuesday;45;Q4;2015-Q4;H2;2015-H2
314;2015-11-11;2015;11;November;11;3;Working Day;Wednesday;45;Q4;2015-Q4;H2;2015-H2
315;2015-11-12;2015;11;November;12;4;Working Day;Thursday;45;Q4;2015-Q4;H2;2015-H2
316;2015-11-13;2015;11;November;13;5;Working Day;Friday;45;Q4;2015-Q4;H2;2015-H2
317;2015-11-14;2015;11;November;14;6;Weekend;Saturday;45;Q4;2015-Q4;H2;2015-H2
318;2015-11-15;2015;11;November;15;7;Weekend;Sunday;45;Q4;2015-Q4;H2;2015-H2
319;2015-11-16;2015;11;November;16;1;Working Day;Monday;46;Q4;2015-Q4;H2;2015-H2
320;2015-11-17;2015;11;November;17;2;Working Day;Tuesday;46;Q4;2015-Q4;H2;2015-H2
321;2015-11-18;2015;11;November;18;3;Working Day;Wednesday;46;Q4;2015-Q4;H2;2015-H2
322;2015-11-19;2015;11;November;19;4;Working Day;Thursday;46;Q4;2015-Q4;H2;2015-H2
323;2015-11-20;2015;11;November;20;5;Working Day;Friday;46;Q4;2015-Q4;H2;2015-H2
324;2015-11-21;2015;11;November;21;6;Weekend;Saturday;46;Q4;2015-Q4;H2;2015-H2
325;2015-11-22;2015;11;November;22;7;Weekend;Sunday;46;Q4;2015-Q4;H2;2015-H2
326;2015-11-23;2015;11;November;23;1;Working Day;Monday;47;Q4;2015-Q4;H2;2015-H2
327;2015-11-24;2015;11;November;24;2;Working Day;Tuesday;47;Q4;2015-Q4;H2;2015-H2
328;2015-11-25;2015;11;November;25;3;Working Day;Wednesday;47;Q4;2015-Q4;H2;2015-H2
329;2015-11-26;2015;11;November;26;4;Working Day;Thursday;47;Q4;2015-Q4;H2;2015-H2
330;2015-11-27;2015;11;November;27;5;Working Day;Friday;47;Q4;2015-Q4;H2;2015-H2
331;2015-11-28;2015;11;November;28;6;Weekend;Saturday;47;Q4;2015-Q4;H2;2015-H2
332;2015-11-29;2015;11;November;29;7;Weekend;Sunday;47;Q4;2015-Q4;H2;2015-H2
333;2015-11-30;2015;11;November;30;1;Working Day;Monday;48;Q4;2015-Q4;H2;2015-H2
334;2015-12-01;2015;12;December;1;2;Working Day;Tuesday;48;Q4;2015-Q4;H2;2015-H2
335;2015-12-02;2015;12;December;2;3;Working Day;Wednesday;48;Q4;2015-Q4;H2;2015-H2
336;2015-12-03;2015;12;December;3;4;Working Day;Thursday;48;Q4;2015-Q4;H2;2015-H2
337;2015-12-04;2015;12;December;4;5;Working Day;Friday;48;Q4;2015-Q4;H2;2015-H2
338;2015-12-05;2015;12;December;5;6;Weekend;Saturday;48;Q4;2015-Q4;H2;2015-H2
339;2015-12-06;2015;12;December;6;7;Weekend;Sunday;48;Q4;2015-Q4;H2;2015-H2
340;2015-12-07;2015;12;December;7;1;Working Day;Monday;49;Q4;2015-Q4;H2;2015-H2
341;2015-12-08;2015;12;December;8;2;Working Day;Tuesday;49;Q4;2015-Q4;H2;2015-H2
342;2015-12-09;2015;12;December;9;3;Working Day;Wednesday;49;Q4;2015-Q4;H2;2015-H2
343;2015-12-10;2015;12;December;10;4;Working Day;Thursday;49;Q4;2015-Q4;H2;2015-H2
344;2015-12-11;2015;12;December;11;5;Working Day;Friday;49;Q4;2015-Q4;H2;2015-H2
345;2015-12-12;2015;12;December;12;6;Weekend;Saturday;49;Q4;2015-Q4;H2;2015-H2
346;2015-12-13;2015;12;December;13;7;Weekend;Sunday;49;Q4;2015-Q4;H2;2015-H2
347;2015-12-14;2015;12;December;14;1;Working Day;Monday;50;Q4;2015-Q4;H2;2015-H2
348;2015-12-15;2015;12;December;15;2;Working Day;Tuesday;50;Q4;2015-Q4;H2;2015-H2
349;2015-12-16;2015;12;December;16;3;Working Day;Wednesday;50;Q4;2015-Q4;H2;2015-H2
350;2015-12-17;2015;12;December;17;4;Working Day;Thursday;50;Q4;2015-Q4;H2;2015-H2
351;2015-12-18;2015;12;December;18;5;Working Day;Friday;50;Q4;2015-Q4;H2;2015-H2
352;2015-12-19;2015;12;December;19;6;Weekend;Saturday;50;Q4;2015-Q4;H2;2015-H2
353;2015-12-20;2015;12;December;20;7;Weekend;Sunday;50;Q4;2015-Q4;H2;2015-H2
354;2015-12-21;2015;12;December;21;1;Working Day;Monday;51;Q4;2015-Q4;H2;2015-H2
355;2015-12-22;2015;12;December;22;2;Working Day;Tuesday;51;Q4;2015-Q4;H2;2015-H2
356;2015-12-23;2015;12;December;23;3;Working Day;Wednesday;51;Q4;2015-Q4;H2;2015-H2
357;2015-12-24;2015;12;December;24;4;Working Day;Thursday;51;Q4;2015-Q4;H2;2015-H2
358;2015-12-25;2015;12;December;25;5;Working Day;Friday;51;Q4;2015-Q4;H2;2015-H2
359;2015-12-26;2015;12;December;26;6;Weekend;Saturday;51;Q4;2015-Q4;H2;2015-H2
360;2015-12-27;2015;12;December;27;7;Weekend;Sunday;51;Q4;2015-Q4;H2;2015-H2
361;2015-12-28;2015;12;December;28;1;Working Day;Monday;52;Q4;2015-Q4;H2;2015-H2
362;2015-12-29;2015;12;December;29;2;Working Day;Tuesday;52;Q4;2015-Q4;H2;2015-H2
363;2015-12-30;2015;12;December;30;3;Working Day;Wednesday;52;Q4;2015-Q4;H2;2015-H2
364;2015-12-31;2015;12;December;31;4;Working Day;Thursday;52;Q4;2015-Q4;H2;2015-H2
365;2016-01-01;2016;1;January;1;5;Working Day;Friday;00;Q1;2016-Q1;H1;2016-H1
366;2016-01-02;2016;1;January;2;6;Weekend;Saturday;00;Q1;2016-Q1;H1;2016-H1
367;2016-01-03;2016;1;January;3;7;Weekend;Sunday;00;Q1;2016-Q1;H1;2016-H1
368;2016-01-04;2016;1;January;4;1;Working Day;Monday;01;Q1;2016-Q1;H1;2016-H1
369;2016-01-05;2016;1;January;5;2;Working Day;Tuesday;01;Q1;2016-Q1;H1;2016-H1
370;2016-01-06;2016;1;January;6;3;Working Day;Wednesday;01;Q1;2016-Q1;H1;2016-H1
371;2016-01-07;2016;1;January;7;4;Working Day;Thursday;01;Q1;2016-Q1;H1;2016-H1
372;2016-01-08;2016;1;January;8;5;Working Day;Friday;01;Q1;2016-Q1;H1;2016-H1
373;2016-01-09;2016;1;January;9;6;Weekend;Saturday;01;Q1;2016-Q1;H1;2016-H1
374;2016-01-10;2016;1;January;10;7;Weekend;Sunday;01;Q1;2016-Q1;H1;2016-H1
375;2016-01-11;2016;1;January;11;1;Working Day;Monday;02;Q1;2016-Q1;H1;2016-H1
376;2016-01-12;2016;1;January;12;2;Working Day;Tuesday;02;Q1;2016-Q1;H1;2016-H1
377;2016-01-13;2016;1;January;13;3;Working Day;Wednesday;02;Q1;2016-Q1;H1;2016-H1
378;2016-01-14;2016;1;January;14;4;Working Day;Thursday;02;Q1;2016-Q1;H1;2016-H1
379;2016-01-15;2016;1;January;15;5;Working Day;Friday;02;Q1;2016-Q1;H1;2016-H1
380;2016-01-16;2016;1;January;16;6;Weekend;Saturday;02;Q1;2016-Q1;H1;2016-H1
381;2016-01-17;2016;1;January;17;7;Weekend;Sunday;02;Q1;2016-Q1;H1;2016-H1
382;2016-01-18;2016;1;January;18;1;Working Day;Monday;03;Q1;2016-Q1;H1;2016-H1
383;2016-01-19;2016;1;January;19;2;Working Day;Tuesday;03;Q1;2016-Q1;H1;2016-H1
384;2016-01-20;2016;1;January;20;3;Working Day;Wednesday;03;Q1;2016-Q1;H1;2016-H1
385;2016-01-21;2016;1;January;21;4;Working Day;Thursday;03;Q1;2016-Q1;H1;2016-H1
386;2016-01-22;2016;1;January;22;5;Working Day;Friday;03;Q1;2016-Q1;H1;2016-H1
387;2016-01-23;2016;1;January;23;6;Weekend;Saturday;03;Q1;2016-Q1;H1;2016-H1
388;2016-01-24;2016;1;January;24;7;Weekend;Sunday;03;Q1;2016-Q1;H1;2016-H1
389;2016-01-25;2016;1;January;25;1;Working Day;Monday;04;Q1;2016-Q1;H1;2016-H1
390;2016-01-26;2016;1;January;26;2;Working Day;Tuesday;04;Q1;2016-Q1;H1;2016-H1
391;2016-01-27;2016;1;January;27;3;Working Day;Wednesday;04;Q1;2016-Q1;H1;2016-H1
392;2016-01-28;2016;1;January;28;4;Working Day;Thursday;04;Q1;2016-Q1;H1;2016-H1
393;2016-01-29;2016;1;January;29;5;Working Day;Friday;04;Q1;2016-Q1;H1;2016-H1
394;2016-01-30;2016;1;January;30;6;Weekend;Saturday;04;Q1;2016-Q1;H1;2016-H1
395;2016-01-31;2016;1;January;31;7;Weekend;Sunday;04;Q1;2016-Q1;H1;2016-H1
396;2016-02-01;2016;2;February;1;1;Working Day;Monday;05;Q1;2016-Q1;H1;2016-H1
397;2016-02-02;2016;2;February;2;2;Working Day;Tuesday;05;Q1;2016-Q1;H1;2016-H1
398;2016-02-03;2016;2;February;3;3;Working Day;Wednesday;05;Q1;2016-Q1;H1;2016-H1
399;2016-02-04;2016;2;February;4;4;Working Day;Thursday;05;Q1;2016-Q1;H1;2016-H1
400;2016-02-05;2016;2;February;5;5;Working Day;Friday;05;Q1;2016-Q1;H1;2016-H1
401;2016-02-06;2016;2;February;6;6;Weekend;Saturday;05;Q1;2016-Q1;H1;2016-H1
402;2016-02-07;2016;2;February;7;7;Weekend;Sunday;05;Q1;2016-Q1;H1;2016-H1
403;2016-02-08;2016;2;February;8;1;Working Day;Monday;06;Q1;2016-Q1;H1;2016-H1
404;2016-02-09;2016;2;February;9;2;Working Day;Tuesday;06;Q1;2016-Q1;H1;2016-H1
405;2016-02-10;2016;2;February;10;3;Working Day;Wednesday;06;Q1;2016-Q1;H1;2016-H1
406;2016-02-11;2016;2;February;11;4;Working Day;Thursday;06;Q1;2016-Q1;H1;2016-H1
407;2016-02-12;2016;2;February;12;5;Working Day;Friday;06;Q1;2016-Q1;H1;2016-H1
408;2016-02-13;2016;2;February;13;6;Weekend;Saturday;06;Q1;2016-Q1;H1;2016-H1
409;2016-02-14;2016;2;February;14;7;Weekend;Sunday;06;Q1;2016-Q1;H1;2016-H1
410;2016-02-15;2016;2;February;15;1;Working Day;Monday;07;Q1;2016-Q1;H1;2016-H1
411;2016-02-16;2016;2;February;16;2;Working Day;Tuesday;07;Q1;2016-Q1;H1;2016-H1
412;2016-02-17;2016;2;February;17;3;Working Day;Wednesday;07;Q1;2016-Q1;H1;2016-H1
413;2016-02-18;2016;2;February;18;4;Working Day;Thursday;07;Q1;2016-Q1;H1;2016-H1
414;2016-02-19;2016;2;February;19;5;Working Day;Friday;07;Q1;2016-Q1;H1;2016-H1
415;2016-02-20;2016;2;February;20;6;Weekend;Saturday;07;Q1;2016-Q1;H1;2016-H1
416;2016-02-21;2016;2;February;21;7;Weekend;Sunday;07;Q1;2016-Q1;H1;2016-H1
417;2016-02-22;2016;2;February;22;1;Working Day;Monday;08;Q1;2016-Q1;H1;2016-H1
418;2016-02-23;2016;2;February;23;2;Working Day;Tuesday;08;Q1;2016-Q1;H1;2016-H1
419;2016-02-24;2016;2;February;24;3;Working Day;Wednesday;08;Q1;2016-Q1;H1;2016-H1
420;2016-02-25;2016;2;February;25;4;Working Day;Thursday;08;Q1;2016-Q1;H1;2016-H1
421;2016-02-26;2016;2;February;26;5;Working Day;Friday;08;Q1;2016-Q1;H1;2016-H1
422;2016-02-27;2016;2;February;27;6;Weekend;Saturday;08;Q1;2016-Q1;H1;2016-H1
423;2016-02-28;2016;2;February;28;7;Weekend;Sunday;08;Q1;2016-Q1;H1;2016-H1
424;2016-02-29;2016;2;February;29;1;Working Day;Monday;09;Q1;2016-Q1;H1;2016-H1
425;2016-03-01;2016;3;March;1;2;Working Day;Tuesday;09;Q1;2016-Q1;H1;2016-H1
426;2016-03-02;2016;3;March;2;3;Working Day;Wednesday;09;Q1;2016-Q1;H1;2016-H1
427;2016-03-03;2016;3;March;3;4;Working Day;Thursday;09;Q1;2016-Q1;H1;2016-H1
428;2016-03-04;2016;3;March;4;5;Working Day;Friday;09;Q1;2016-Q1;H1;2016-H1
429;2016-03-05;2016;3;March;5;6;Weekend;Saturday;09;Q1;2016-Q1;H1;2016-H1
430;2016-03-06;2016;3;March;6;7;Weekend;Sunday;09;Q1;2016-Q1;H1;2016-H1
431;2016-03-07;2016;3;March;7;1;Working Day;Monday;10;Q1;2016-Q1;H1;2016-H1
432;2016-03-08;2016;3;March;8;2;Working Day;Tuesday;10;Q1;2016-Q1;H1;2016-H1
433;2016-03-09;2016;3;March;9;3;Working Day;Wednesday;10;Q1;2016-Q1;H1;2016-H1
434;2016-03-10;2016;3;March;10;4;Working Day;Thursday;10;Q1;2016-Q1;H1;2016-H1
435;2016-03-11;2016;3;March;11;5;Working Day;Friday;10;Q1;2016-Q1;H1;2016-H1
436;2016-03-12;2016;3;March;12;6;Weekend;Saturday;10;Q1;2016-Q1;H1;2016-H1
437;2016-03-13;2016;3;March;13;7;Weekend;Sunday;10;Q1;2016-Q1;H1;2016-H1
438;2016-03-14;2016;3;March;14;1;Working Day;Monday;11;Q1;2016-Q1;H1;2016-H1
439;2016-03-15;2016;3;March;15;2;Working Day;Tuesday;11;Q1;2016-Q1;H1;2016-H1
440;2016-03-16;2016;3;March;16;3;Working Day;Wednesday;11;Q1;2016-Q1;H1;2016-H1
441;2016-03-17;2016;3;March;17;4;Working Day;Thursday;11;Q1;2016-Q1;H1;2016-H1
442;2016-03-18;2016;3;March;18;5;Working Day;Friday;11;Q1;2016-Q1;H1;2016-H1
443;2016-03-19;2016;3;March;19;6;Weekend;Saturday;11;Q1;2016-Q1;H1;2016-H1
444;2016-03-20;2016;3;March;20;7;Weekend;Sunday;11;Q1;2016-Q1;H1;2016-H1
445;2016-03-21;2016;3;March;21;1;Working Day;Monday;12;Q1;2016-Q1;H1;2016-H1
446;2016-03-22;2016;3;March;22;2;Working Day;Tuesday;12;Q1;2016-Q1;H1;2016-H1
447;2016-03-23;2016;3;March;23;3;Working Day;Wednesday;12;Q1;2016-Q1;H1;2016-H1
448;2016-03-24;2016;3;March;24;4;Working Day;Thursday;12;Q1;2016-Q1;H1;2016-H1
449;2016-03-25;2016;3;March;25;5;Working Day;Friday;12;Q1;2016-Q1;H1;2016-H1
450;2016-03-26;2016;3;March;26;6;Weekend;Saturday;12;Q1;2016-Q1;H1;2016-H1
451;2016-03-27;2016;3;March;27;7;Weekend;Sunday;12;Q1;2016-Q1;H1;2016-H1
452;2016-03-28;2016;3;March;28;1;Working Day;Monday;13;Q1;2016-Q1;H1;2016-H1
453;2016-03-29;2016;3;March;29;2;Working Day;Tuesday;13;Q1;2016-Q1;H1;2016-H1
454;2016-03-30;2016;3;March;30;3;Working Day;Wednesday;13;Q1;2016-Q1;H1;2016-H1
455;2016-03-31;2016;3;March;31;4;Working Day;Thursday;13;Q1;2016-Q1;H1;2016-H1
456;2016-04-01;2016;4;April;1;5;Working Day;Friday;13;Q2;2016-Q2;H1;2016-H1
457;2016-04-02;2016;4;April;2;6;Weekend;Saturday;13;Q2;2016-Q2;H1;2016-H1
458;2016-04-03;2016;4;April;3;7;Weekend;Sunday;13;Q2;2016-Q2;H1;2016-H1
459;2016-04-04;2016;4;April;4;1;Working Day;Monday;14;Q2;2016-Q2;H1;2016-H1
460;2016-04-05;2016;4;April;5;2;Working Day;Tuesday;14;Q2;2016-Q2;H1;2016-H1
461;2016-04-06;2016;4;April;6;3;Working Day;Wednesday;14;Q2;2016-Q2;H1;2016-H1
462;2016-04-07;2016;4;April;7;4;Working Day;Thursday;14;Q2;2016-Q2;H1;2016-H1
463;2016-04-08;2016;4;April;8;5;Working Day;Friday;14;Q2;2016-Q2;H1;2016-H1
464;2016-04-09;2016;4;April;9;6;Weekend;Saturday;14;Q2;2016-Q2;H1;2016-H1
465;2016-04-10;2016;4;April;10;7;Weekend;Sunday;14;Q2;2016-Q2;H1;2016-H1
466;2016-04-11;2016;4;April;11;1;Working Day;Monday;15;Q2;2016-Q2;H1;2016-H1
467;2016-04-12;2016;4;April;12;2;Working Day;Tuesday;15;Q2;2016-Q2;H1;2016-H1
468;2016-04-13;2016;4;April;13;3;Working Day;Wednesday;15;Q2;2016-Q2;H1;2016-H1
469;2016-04-14;2016;4;April;14;4;Working Day;Thursday;15;Q2;2016-Q2;H1;2016-H1
470;2016-04-15;2016;4;April;15;5;Working Day;Friday;15;Q2;2016-Q2;H1;2016-H1
471;2016-04-16;2016;4;April;16;6;Weekend;Saturday;15;Q2;2016-Q2;H1;2016-H1
472;2016-04-17;2016;4;April;17;7;Weekend;Sunday;15;Q2;2016-Q2;H1;2016-H1
473;2016-04-18;2016;4;April;18;1;Working Day;Monday;16;Q2;2016-Q2;H1;2016-H1
474;2016-04-19;2016;4;April;19;2;Working Day;Tuesday;16;Q2;2016-Q2;H1;2016-H1
475;2016-04-20;2016;4;April;20;3;Working Day;Wednesday;16;Q2;2016-Q2;H1;2016-H1
476;2016-04-21;2016;4;April;21;4;Working Day;Thursday;16;Q2;2016-Q2;H1;2016-H1
477;2016-04-22;2016;4;April;22;5;Working Day;Friday;16;Q2;2016-Q2;H1;2016-H1
478;2016-04-23;2016;4;April;23;6;Weekend;Saturday;16;Q2;2016-Q2;H1;2016-H1
479;2016-04-24;2016;4;April;24;7;Weekend;Sunday;16;Q2;2016-Q2;H1;2016-H1
480;2016-04-25;2016;4;April;25;1;Working Day;Monday;17;Q2;2016-Q2;H1;2016-H1
481;2016-04-26;2016;4;April;26;2;Working Day;Tuesday;17;Q2;2016-Q2;H1;2016-H1
482;2016-04-27;2016;4;April;27;3;Working Day;Wednesday;17;Q2;2016-Q2;H1;2016-H1
483;2016-04-28;2016;4;April;28;4;Working Day;Thursday;17;Q2;2016-Q2;H1;2016-H1
484;2016-04-29;2016;4;April;29;5;Working Day;Friday;17;Q2;2016-Q2;H1;2016-H1
485;2016-04-30;2016;4;April;30;6;Weekend;Saturday;17;Q2;2016-Q2;H1;2016-H1
486;2016-05-01;2016;5;May;1;7;Weekend;Sunday;17;Q2;2016-Q2;H1;2016-H1
487;2016-05-02;2016;5;May;2;1;Working Day;Monday;18;Q2;2016-Q2;H1;2016-H1
488;2016-05-03;2016;5;May;3;2;Working Day;Tuesday;18;Q2;2016-Q2;H1;2016-H1
489;2016-05-04;2016;5;May;4;3;Working Day;Wednesday;18;Q2;2016-Q2;H1;2016-H1
490;2016-05-05;2016;5;May;5;4;Working Day;Thursday;18;Q2;2016-Q2;H1;2016-H1
491;2016-05-06;2016;5;May;6;5;Working Day;Friday;18;Q2;2016-Q2;H1;2016-H1
492;2016-05-07;2016;5;May;7;6;Weekend;Saturday;18;Q2;2016-Q2;H1;2016-H1
493;2016-05-08;2016;5;May;8;7;Weekend;Sunday;18;Q2;2016-Q2;H1;2016-H1
494;2016-05-09;2016;5;May;9;1;Working Day;Monday;19;Q2;2016-Q2;H1;2016-H1
495;2016-05-10;2016;5;May;10;2;Working Day;Tuesday;19;Q2;2016-Q2;H1;2016-H1
496;2016-05-11;2016;5;May;11;3;Working Day;Wednesday;19;Q2;2016-Q2;H1;2016-H1
497;2016-05-12;2016;5;May;12;4;Working Day;Thursday;19;Q2;2016-Q2;H1;2016-H1
498;2016-05-13;2016;5;May;13;5;Working Day;Friday;19;Q2;2016-Q2;H1;2016-H1
499;2016-05-14;2016;5;May;14;6;Weekend;Saturday;19;Q2;2016-Q2;H1;2016-H1
500;2016-05-15;2016;5;May;15;7;Weekend;Sunday;19;Q2;2016-Q2;H1;2016-H1
501;2016-05-16;2016;5;May;16;1;Working Day;Monday;20;Q2;2016-Q2;H1;2016-H1
502;2016-05-17;2016;5;May;17;2;Working Day;Tuesday;20;Q2;2016-Q2;H1;2016-H1
503;2016-05-18;2016;5;May;18;3;Working Day;Wednesday;20;Q2;2016-Q2;H1;2016-H1
504;2016-05-19;2016;5;May;19;4;Working Day;Thursday;20;Q2;2016-Q2;H1;2016-H1
505;2016-05-20;2016;5;May;20;5;Working Day;Friday;20;Q2;2016-Q2;H1;2016-H1
506;2016-05-21;2016;5;May;21;6;Weekend;Saturday;20;Q2;2016-Q2;H1;2016-H1
507;2016-05-22;2016;5;May;22;7;Weekend;Sunday;20;Q2;2016-Q2;H1;2016-H1
508;2016-05-23;2016;5;May;23;1;Working Day;Monday;21;Q2;2016-Q2;H1;2016-H1
509;2016-05-24;2016;5;May;24;2;Working Day;Tuesday;21;Q2;2016-Q2;H1;2016-H1
510;2016-05-25;2016;5;May;25;3;Working Day;Wednesday;21;Q2;2016-Q2;H1;2016-H1
511;2016-05-26;2016;5;May;26;4;Working Day;Thursday;21;Q2;2016-Q2;H1;2016-H1
512;2016-05-27;2016;5;May;27;5;Working Day;Friday;21;Q2;2016-Q2;H1;2016-H1
513;2016-05-28;2016;5;May;28;6;Weekend;Saturday;21;Q2;2016-Q2;H1;2016-H1
514;2016-05-29;2016;5;May;29;7;Weekend;Sunday;21;Q2;2016-Q2;H1;2016-H1
515;2016-05-30;2016;5;May;30;1;Working Day;Monday;22;Q2;2016-Q2;H1;2016-H1
516;2016-05-31;2016;5;May;31;2;Working Day;Tuesday;22;Q2;2016-Q2;H1;2016-H1
517;2016-06-01;2016;6;June;1;3;Working Day;Wednesday;22;Q2;2016-Q2;H1;2016-H1
518;2016-06-02;2016;6;June;2;4;Working Day;Thursday;22;Q2;2016-Q2;H1;2016-H1
519;2016-06-03;2016;6;June;3;5;Working Day;Friday;22;Q2;2016-Q2;H1;2016-H1
520;2016-06-04;2016;6;June;4;6;Weekend;Saturday;22;Q2;2016-Q2;H1;2016-H1
521;2016-06-05;2016;6;June;5;7;Weekend;Sunday;22;Q2;2016-Q2;H1;2016-H1
522;2016-06-06;2016;6;June;6;1;Working Day;Monday;23;Q2;2016-Q2;H1;2016-H1
